relation,display_relation,x_index,x_id,x_type,x_name,x_source,y_index,y_id,y_type,y_name,y_source
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,341,590,gene/protein,BCHE,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,2429,596,gene/protein,BCL2,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,2429,596,gene/protein,BCL2,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,6329,627,gene/protein,BDNF,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,6329,627,gene/protein,BDNF,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,61,801,gene/protein,CALM1,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,61,801,gene/protein,CALM1,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,2712,836,gene/protein,CASP3,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,2712,836,gene/protein,CASP3,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,1045,945,gene/protein,CD33,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,1045,945,gene/protein,CD33,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,13566,1139,gene/protein,CHRNA7,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,13566,1139,gene/protein,CHRNA7,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,8317,1141,gene/protein,CHRNB2,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,8317,1141,gene/protein,CHRNB2,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,1127,1191,gene/protein,CLU,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,1127,1191,gene/protein,CLU,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,4352,1200,gene/protein,TPP1,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,4352,1200,gene/protein,TPP1,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,12122,1378,gene/protein,CR1,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,12122,1378,gene/protein,CR1,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,9021,1392,gene/protein,CRH,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,9021,1392,gene/protein,CRH,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,5080,1471,gene/protein,CST3,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,5080,1471,gene/protein,CST3,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,13807,1565,gene/protein,CYP2D6,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,13807,1565,gene/protein,CYP2D6,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,13097,1636,gene/protein,ACE,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,13097,1636,gene/protein,ACE,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,8712,1718,gene/protein,DHCR24,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,8712,1718,gene/protein,DHCR24,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,3111,1808,gene/protein,DPYSL2,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,3111,1808,gene/protein,DPYSL2,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,3316,1965,gene/protein,EIF2S1,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,3316,1965,gene/protein,EIF2S1,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,3434,2023,gene/protein,ENO1,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,3434,2023,gene/protein,ENO1,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,228,2041,gene/protein,EPHA1,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,228,2041,gene/protein,EPHA1,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,375,2099,gene/protein,ESR1,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,375,2099,gene/protein,ESR1,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,29,2147,gene/protein,F2,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,29,2147,gene/protein,F2,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,33,2932,gene/protein,GSK3B,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,33,2932,gene/protein,GSK3B,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,8855,3077,gene/protein,HFE,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,8855,3077,gene/protein,HFE,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,8021,3127,gene/protein,HLA-DRB5,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,8021,3127,gene/protein,HLA-DRB5,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,3192,3162,gene/protein,HMOX1,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,3192,3162,gene/protein,HMOX1,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,4596,3416,gene/protein,IDE,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,4596,3416,gene/protein,IDE,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,5720,3479,gene/protein,IGF1,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,5720,3479,gene/protein,IGF1,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,1066,3480,gene/protein,IGF1R,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,1066,3480,gene/protein,IGF1R,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,4550,3481,gene/protein,IGF2,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,4550,3481,gene/protein,IGF2,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,2114,3482,gene/protein,IGF2R,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,2114,3482,gene/protein,IGF2R,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,1004,3553,gene/protein,IL1B,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,1004,3553,gene/protein,IL1B,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,213,3630,gene/protein,INS,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,213,3630,gene/protein,INS,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,2760,3635,gene/protein,INPP5D,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,2760,3635,gene/protein,INPP5D,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,4536,3643,gene/protein,INSR,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,4536,3643,gene/protein,INSR,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,11523,3952,gene/protein,LEP,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,11523,3952,gene/protein,LEP,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,8192,4129,gene/protein,MAOB,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,8192,4129,gene/protein,MAOB,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,2915,4137,gene/protein,MAPT,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,2915,4137,gene/protein,MAPT,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,4818,4353,gene/protein,MPO,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,4818,4353,gene/protein,MPO,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,6175,4524,gene/protein,MTHFR,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,6175,4524,gene/protein,MTHFR,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,4497,4846,gene/protein,NOS3,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,4497,4846,gene/protein,NOS3,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,10835,4852,gene/protein,NPY,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,10835,4852,gene/protein,NPY,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,5137,5328,gene/protein,PLAU,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,5137,5328,gene/protein,PLAU,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,7569,5336,gene/protein,PLCG2,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,7569,5336,gene/protein,PLCG2,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,989,5468,gene/protein,PPARG,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,989,5468,gene/protein,PPARG,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,6940,5621,gene/protein,PRNP,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,6940,5621,gene/protein,PRNP,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,6195,5649,gene/protein,RELN,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,6195,5649,gene/protein,RELN,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,743,5663,gene/protein,PSEN1,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,743,5663,gene/protein,PSEN1,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,702,5664,gene/protein,PSEN2,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,702,5664,gene/protein,PSEN2,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,11482,5697,gene/protein,PYY,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,11482,5697,gene/protein,PYY,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,4278,5819,gene/protein,NECTIN2,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,4278,5819,gene/protein,NECTIN2,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,5508,6517,gene/protein,SLC2A4,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,5508,6517,gene/protein,SLC2A4,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,4959,6648,gene/protein,SOD2,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,4959,6648,gene/protein,SOD2,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,4890,6653,gene/protein,SORL1,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,4890,6653,gene/protein,SORL1,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,4003,7018,gene/protein,TF,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,4003,7018,gene/protein,TF,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,6751,7019,gene/protein,TFAM,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,6751,7019,gene/protein,TFAM,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,2329,7124,gene/protein,TNF,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,2329,7124,gene/protein,TNF,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,7621,7167,gene/protein,TPI1,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,7621,7167,gene/protein,TPI1,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,749,7422,gene/protein,VEGFA,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,749,7422,gene/protein,VEGFA,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,6821,7447,gene/protein,VSNL1,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,6821,7447,gene/protein,VSNL1,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,1491,7782,gene/protein,SLC30A4,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,1491,7782,gene/protein,SLC30A4,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,4378,8301,gene/protein,PICALM,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,4378,8301,gene/protein,PICALM,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,33778,8633,gene/protein,UNC5C,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,33778,8633,gene/protein,UNC5C,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,9689,9510,gene/protein,ADAMTS1,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,9689,9510,gene/protein,ADAMTS1,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,12825,10347,gene/protein,ABCA7,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,12825,10347,gene/protein,ABCA7,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,2665,10452,gene/protein,TOMM40,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,2665,10452,gene/protein,TOMM40,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,7474,10857,gene/protein,PGRMC1,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,7474,10857,gene/protein,PGRMC1,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,12321,10858,gene/protein,CYP46A1,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,12321,10858,gene/protein,CYP46A1,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,983,23237,gene/protein,ARC,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,983,23237,gene/protein,ARC,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,216,23385,gene/protein,NCSTN,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,216,23385,gene/protein,NCSTN,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,1820,23607,gene/protein,CD2AP,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,1820,23607,gene/protein,CD2AP,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,6043,23621,gene/protein,BACE1,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,6043,23621,gene/protein,BACE1,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,1031,26330,gene/protein,GAPDHS,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,1031,26330,gene/protein,GAPDHS,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,33881,27328,gene/protein,PCDH11X,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,33881,27328,gene/protein,PCDH11X,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,3837,51225,gene/protein,ABI3,NCBI
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,3837,51225,gene/protein,ABI3,NCBI
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,9852,51338,gene/protein,MS4A4A,NCBI
